,keywords,number_of_times_word_appeared,tf,idf,tf_idf
2142,us “,1,5.611357387352e-05,0.0,0.0
2143,fully starts This,1,5.611357387352e-05,0.0,0.0
2144,infrastructure Increase,1,5.611357387352e-05,0.0,0.0
2145,recovered 90 percent,1,5.611357387352e-05,0.0,0.0
2146,Rebuilding operations The,1,5.611357387352e-05,0.0,0.0
2147,40 ”,1,5.611357387352e-05,0.0,0.0
2148,related disruptions supply,1,5.611357387352e-05,0.0,0.0
2149,industry structure customer,1,5.611357387352e-05,0.0,0.0
2150,keep COVID19 companies,1,5.611357387352e-05,0.0,0.0
2151,We witnessing surely,1,5.611357387352e-05,0.0,0.0
2152,speed productivity,1,5.611357387352e-05,0.0,0.0
2153,networks mutually,1,5.611357387352e-05,0.0,0.0
2154,making replaced corporate,1,5.611357387352e-05,0.0,0.0
2155,exhibit Act urgency,1,5.611357387352e-05,0.0,0.0
2140,company stands beyond,1,5.611357387352e-05,0.0,0.0
2156,global managing partner,1,5.611357387352e-05,0.0,0.0
2160,Driven urgency,1,5.611357387352e-05,0.0,0.0
2161,seeking turn,1,5.611357387352e-05,0.0,0.0
2162,need set,1,5.611357387352e-05,0.0,0.0
2163,flexible postCOVID19,1,5.611357387352e-05,0.0,0.0
2164,time striking fast,1,5.611357387352e-05,0.0,0.0
2165,servicing home,1,5.611357387352e-05,0.0,0.0
2166,consumers may,1,5.611357387352e-05,0.0,0.0
2167,opportunities—of next normal,1,5.611357387352e-05,0.0,0.0
2168,mindset This favors,1,5.611357387352e-05,0.0,0.0
2169,sense purpose common,1,5.611357387352e-05,0.0,0.0
2170,reflect changing customer,1,5.611357387352e-05,0.0,0.0
2171,speed The,1,5.611357387352e-05,0.0,0.0
2172,analytics need,1,5.611357387352e-05,0.0,0.0
2173,competitive advantage Specifically,1,5.611357387352e-05,0.0,0.0
2157,work The future,1,5.611357387352e-05,0.0,0.0
1933,new skills much,1,5.611357387352e-05,0.0,0.0
2070,earnings company ’,1,5.611357387352e-05,0.0,0.0
2068,need quickly rethink,1,5.611357387352e-05,0.0,0.0
1970,suppliers supplement internal,1,5.611357387352e-05,0.0,0.0
1971,new adapted roles,1,5.611357387352e-05,0.0,0.0
1972,illustrative HIGH,1,5.611357387352e-05,0.0,0.0
1973,Things AI,1,5.611357387352e-05,0.0,0.0
1974,Industrial Revolution suite,1,5.611357387352e-05,0.0,0.0
1975,handle tradeins,1,5.611357387352e-05,0.0,0.0
1976,brisk cadence encourage,1,5.611357387352e-05,0.0,0.0
1977,live two,1,5.611357387352e-05,0.0,0.0
1978,authority It,1,5.611357387352e-05,0.0,0.0
1979,differ country,1,5.611357387352e-05,0.0,0.0
1980,would likely overlap,1,5.611357387352e-05,0.0,0.0
1981,done weekly even,1,5.611357387352e-05,0.0,0.0
1982,priorities digital,1,5.611357387352e-05,0.0,0.0
1983,2019 leading retailer,1,5.611357387352e-05,0.0,0.0
1984,operations The,1,5.611357387352e-05,0.0,0.0
1985,work experience committing,1,5.611357387352e-05,0.0,0.0
1986,Return promotions,1,5.611357387352e-05,0.0,0.0
1987,role operations,1,5.611357387352e-05,0.0,0.0
1988,onetoone transactional relationships,1,5.611357387352e-05,0.0,0.0
1989,strong cost,1,5.611357387352e-05,0.0,0.0
1990,disruptions supply,1,5.611357387352e-05,0.0,0.0
1991,companies build next,1,5.611357387352e-05,0.0,0.0
1992,chains services,1,5.611357387352e-05,0.0,0.0
1993,revenue response ’,1,5.611357387352e-05,0.0,0.0
1994,’ Hong,1,5.611357387352e-05,0.0,0.0
1995,recovery dashboard track,1,5.611357387352e-05,0.0,0.0
1996,across functions example,1,5.611357387352e-05,0.0,0.0
1997,happening Most companies,1,5.611357387352e-05,0.0,0.0
1998,return learning scale,1,5.611357387352e-05,0.0,0.0
1969,1970 team widely,1,5.611357387352e-05,0.0,0.0
1968,American telecommunications company,1,5.611357387352e-05,0.0,0.0
1967,new models,1,5.611357387352e-05,0.0,0.0
1966,way critical roles,1,5.611357387352e-05,0.0,0.0
1935,example one airline,1,5.611357387352e-05,0.0,0.0
1936,return reimagination,1,5.611357387352e-05,0.0,0.0
1937,new organization,1,5.611357387352e-05,0.0,0.0
1938,analytics decision making,1,5.611357387352e-05,0.0,0.0
1939,digital analytics tools,1,5.611357387352e-05,0.0,0.0
1940,adapt companies,1,5.611357387352e-05,0.0,0.0
1941,pricing COVID Reimagining,1,5.611357387352e-05,0.0,0.0
1942,field execution— paramount,1,5.611357387352e-05,0.0,0.0
1943,back service North,1,5.611357387352e-05,0.0,0.0
1944,company recently,1,5.611357387352e-05,0.0,0.0
1945,analytics Customer,1,5.611357387352e-05,0.0,0.0
1946,article suggest,1,5.611357387352e-05,0.0,0.0
1947,navigate recovery To,1,5.611357387352e-05,0.0,0.0
1948,beyond shareholder value,1,5.611357387352e-05,0.0,0.0
1999,rethink operating,1,5.611357387352e-05,0.0,0.0
1949,industry structure,1,5.611357387352e-05,0.0,0.0
1951,right processes,1,5.611357387352e-05,0.0,0.0
1952,variable wherever possible,1,5.611357387352e-05,0.0,0.0
1953,They discovered,1,5.611357387352e-05,0.0,0.0
1954,operate Assuming company,1,5.611357387352e-05,0.0,0.0
1955,planning used done,1,5.611357387352e-05,0.0,0.0
1956,greatly improve IT,1,5.611357387352e-05,0.0,0.0
1957,relationships digital platforms,1,5.611357387352e-05,0.0,0.0
1958,program pulled,1,5.611357387352e-05,0.0,0.0
1959,payment terms digitizing,1,5.611357387352e-05,0.0,0.0
1960,hire keep,1,5.611357387352e-05,0.0,0.0
1961,videoconferences solve,1,5.611357387352e-05,0.0,0.0
1962,data Internet Things,1,5.611357387352e-05,0.0,0.0
1963,course crossfunctional,1,5.611357387352e-05,0.0,0.0
1965,Fourth Industrial,1,5.611357387352e-05,0.0,0.0
1950,business year year—almost,1,5.611357387352e-05,0.0,0.0
2069,returns For,1,5.611357387352e-05,0.0,0.0
2000,customers developing,1,5.611357387352e-05,0.0,0.0
2002,changed demand,1,5.611357387352e-05,0.0,0.0
2038,service North American,1,5.611357387352e-05,0.0,0.0
2039,transactions life,1,5.611357387352e-05,0.0,0.0
2040,insight generation—for,1,5.611357387352e-05,0.0,0.0
2041,supply chains We,1,5.611357387352e-05,0.0,0.0
2043,example continuously,1,5.611357387352e-05,0.0,0.0
2044,back essential,1,5.611357387352e-05,0.0,0.0
2045,skills designed recovery,1,5.611357387352e-05,0.0,0.0
2046,challenge requires,1,5.611357387352e-05,0.0,0.0
2047,people work,1,5.611357387352e-05,0.0,0.0
2048,capital operatingexpense,1,5.611357387352e-05,0.0,0.0
2049,organizational structures Experience,1,5.611357387352e-05,0.0,0.0
2050,taken “,1,5.611357387352e-05,0.0,0.0
2051,leaders seek,1,5.611357387352e-05,0.0,0.0
2052,act quickly,1,5.611357387352e-05,0.0,0.0
2053,“ touch,1,5.611357387352e-05,0.0,0.0
2054,accelerate This,1,5.611357387352e-05,0.0,0.0
2055,many companies adapted,1,5.611357387352e-05,0.0,0.0
2056,The carrental company,1,5.611357387352e-05,0.0,0.0
2057,Creating digitally enabled,1,5.611357387352e-05,0.0,0.0
2058,urgency marketing sales,1,5.611357387352e-05,0.0,0.0
2059,accelerate efforts,1,5.611357387352e-05,0.0,0.0
2060,need analytical technical,1,5.611357387352e-05,0.0,0.0
2061,McKinsey described five,1,5.611357387352e-05,0.0,0.0
2062,world consider return,1,5.611357387352e-05,0.0,0.0
2063,paramount consider,1,5.611357387352e-05,0.0,0.0
2064,flexible neartomedium,1,5.611357387352e-05,0.0,0.0
2065,operatingexpense transparency To,1,5.611357387352e-05,0.0,0.0
2066,move postCOVID19 5,1,5.611357387352e-05,0.0,0.0
2067,rationalization Companies also,1,5.611357387352e-05,0.0,0.0
2037,putting place new,1,5.611357387352e-05,0.0,0.0
2035,order might,1,5.611357387352e-05,0.0,0.0
2034,social listening guide,1,5.611357387352e-05,0.0,0.0
2033,Services Copyright ©,1,5.611357387352e-05,0.0,0.0
2003,company ’ ability,1,5.611357387352e-05,0.0,0.0
2004,consumer demand patterns,1,5.611357387352e-05,0.0,0.0
2005,airlines ensuring,1,5.611357387352e-05,0.0,0.0
2006,mutually beneficial,1,5.611357387352e-05,0.0,0.0
2007,costs flexible,1,5.611357387352e-05,0.0,0.0
2008,Francisco office,1,5.611357387352e-05,0.0,0.0
2009,networks mutually beneficial,1,5.611357387352e-05,0.0,0.0
2010,business technology business,1,5.611357387352e-05,0.0,0.0
2011,time conduct,1,5.611357387352e-05,0.0,0.0
2012,glory days,1,5.611357387352e-05,0.0,0.0
2013,basis make “,1,5.611357387352e-05,0.0,0.0
2014,rethinking organization,1,5.611357387352e-05,0.0,0.0
2015,level operations,1,5.611357387352e-05,0.0,0.0
2016,organizations relate,1,5.611357387352e-05,0.0,0.0
2001,flexible payment,1,5.611357387352e-05,0.0,0.0
2017,analytics decision,1,5.611357387352e-05,0.0,0.0
2019,come suddenly,1,5.611357387352e-05,0.0,0.0
2020,environment vaccine,1,5.611357387352e-05,0.0,0.0
2021,operating model built,1,5.611357387352e-05,0.0,0.0
2022,tools In operations,1,5.611357387352e-05,0.0,0.0
2023,postCOVID19 return era,1,5.611357387352e-05,0.0,0.0
2024,one tech CEO,1,5.611357387352e-05,0.0,0.0
2025,companies redesign operations,1,5.611357387352e-05,0.0,0.0
2026,teams rapid,1,5.611357387352e-05,0.0,0.0
2027,months effort weeks,1,5.611357387352e-05,0.0,0.0
2028,four elements agenda,1,5.611357387352e-05,0.0,0.0
2029,hid behind,1,5.611357387352e-05,0.0,0.0
2030,These changes accelerated,1,5.611357387352e-05,0.0,0.0
2031,’ glory,1,5.611357387352e-05,0.0,0.0
2032,crisis aftermath companies,1,5.611357387352e-05,0.0,0.0
2018,first ” one,1,5.611357387352e-05,0.0,0.0
1661,reflect changing,1,5.611357387352e-05,0.0,0.0
1660,future ITproduct platform,1,5.611357387352e-05,0.0,0.0
1659,suggest order come,1,5.611357387352e-05,0.0,0.0
1281,capture new,1,5.611357387352e-05,0.0,0.0
1282,management There,1,5.611357387352e-05,0.0,0.0
1283,Internet Things AI,1,5.611357387352e-05,0.0,0.0
1284,management coping massive,1,5.611357387352e-05,0.0,0.0
1285,tech modernization Companies,1,5.611357387352e-05,0.0,0.0
1286,efforts likely,1,5.611357387352e-05,0.0,0.0
1287,companies moved,1,5.611357387352e-05,0.0,0.0
1288,experiences based,1,5.611357387352e-05,0.0,0.0
1289,traditional channels,1,5.611357387352e-05,0.0,0.0
1290,measures need rigorously,1,5.611357387352e-05,0.0,0.0
1291,sector “ We,1,5.611357387352e-05,0.0,0.0
1292,bringing cloud operations,1,5.611357387352e-05,0.0,0.0
1293,tech modernization,1,5.611357387352e-05,0.0,0.0
1294,right processes governance,1,5.611357387352e-05,0.0,0.0
1295,three agile teams,1,5.611357387352e-05,0.0,0.0
1296,In environment,1,5.611357387352e-05,0.0,0.0
1297,refine targeted campaigns,1,5.611357387352e-05,0.0,0.0
1298,one executive consumer,1,5.611357387352e-05,0.0,0.0
1299,emphasis different sector,1,5.611357387352e-05,0.0,0.0
1300,infrastructure Increase speed,1,5.611357387352e-05,0.0,0.0
1301,coronavirus crisis,1,5.611357387352e-05,0.0,0.0
1302,That mean,1,5.611357387352e-05,0.0,0.0
1303,course crossfunctional teams,1,5.611357387352e-05,0.0,0.0
1304,evaluating nonessential costs,1,5.611357387352e-05,0.0,0.0
1306,workforce engagement,1,5.611357387352e-05,0.0,0.0
1307,These changes,1,5.611357387352e-05,0.0,0.0
1308,reimagination Over,1,5.611357387352e-05,0.0,0.0
1309,might differ,1,5.611357387352e-05,0.0,0.0
1310,days Four,1,5.611357387352e-05,0.0,0.0
1280,COVID19 recovery,1,5.611357387352e-05,0.0,0.0
1279,Hong Kong,1,5.611357387352e-05,0.0,0.0
1278,techniques Getting right,1,5.611357387352e-05,0.0,0.0
1277,proved resilient crisis,1,5.611357387352e-05,0.0,0.0
1246,environment meanwhile outsourcing,1,5.611357387352e-05,0.0,0.0
1247,access services,1,5.611357387352e-05,0.0,0.0
1248,Shortterm moves,1,5.611357387352e-05,0.0,0.0
1249,vaccine yet,1,5.611357387352e-05,0.0,0.0
1250,however Brazil grace,1,5.611357387352e-05,0.0,0.0
1251,digital tech analytics,1,5.611357387352e-05,0.0,0.0
1252,two tournaments team,1,5.611357387352e-05,0.0,0.0
1253,CEO recalled “,1,5.611357387352e-05,0.0,0.0
1254,digitization Creating new,1,5.611357387352e-05,0.0,0.0
1255,radical new,1,5.611357387352e-05,0.0,0.0
1256,organizational culture fosters,1,5.611357387352e-05,0.0,0.0
1257,essential That,1,5.611357387352e-05,0.0,0.0
1258,Sixty percent,1,5.611357387352e-05,0.0,0.0
1259,program pulled together,1,5.611357387352e-05,0.0,0.0
1311,partners supply chain,1,5.611357387352e-05,0.0,0.0
1260,journeys accelerate development,1,5.611357387352e-05,0.0,0.0
1262,likely overlap,1,5.611357387352e-05,0.0,0.0
1263,research purchase service,1,5.611357387352e-05,0.0,0.0
1264,data create new,1,5.611357387352e-05,0.0,0.0
1265,chains channels adaptability,1,5.611357387352e-05,0.0,0.0
1266,reallocating Exhibit 1,1,5.611357387352e-05,0.0,0.0
1267,To keep,1,5.611357387352e-05,0.0,0.0
1269,engagement training,1,5.611357387352e-05,0.0,0.0
1270,In 2019,1,5.611357387352e-05,0.0,0.0
1271,adjusting pricing COVID,1,5.611357387352e-05,0.0,0.0
1272,many retailers,1,5.611357387352e-05,0.0,0.0
1273,GES 2020,1,5.611357387352e-05,0.0,0.0
1274,resilience return,1,5.611357387352e-05,0.0,0.0
1275,scarcest capital,1,5.611357387352e-05,0.0,0.0
1276,old paradigms build,1,5.611357387352e-05,0.0,0.0
1261,sales representatives sell,1,5.611357387352e-05,0.0,0.0
1245,shared sense,1,5.611357387352e-05,0.0,0.0
1312,This work,1,5.611357387352e-05,0.0,0.0
1314,lurches back life,1,5.611357387352e-05,0.0,0.0
1350,leaders find,1,5.611357387352e-05,0.0,0.0
1351,chains steadily,1,5.611357387352e-05,0.0,0.0
1352,operation planning used,1,5.611357387352e-05,0.0,0.0
1353,pricing COVID,1,5.611357387352e-05,0.0,0.0
1354,customers—including limited,1,5.611357387352e-05,0.0,0.0
1355,expectations To adapt,1,5.611357387352e-05,0.0,0.0
1356,beneficial partnerships proved,1,5.611357387352e-05,0.0,0.0
1357,success Kevin,1,5.611357387352e-05,0.0,0.0
1358,life differ country,1,5.611357387352e-05,0.0,0.0
1359,places premium placed,1,5.611357387352e-05,0.0,0.0
1360,action research testing,1,5.611357387352e-05,0.0,0.0
1361,business back,1,5.611357387352e-05,0.0,0.0
1362,crisis accelerated,1,5.611357387352e-05,0.0,0.0
1363,global asset base,1,5.611357387352e-05,0.0,0.0
1364,operations onpremise,1,5.611357387352e-05,0.0,0.0
1365,delegates decision making,1,5.611357387352e-05,0.0,0.0
1366,boarding inflight experiences,1,5.611357387352e-05,0.0,0.0
1368,Rapid revenue,1,5.611357387352e-05,0.0,0.0
1369,good news,1,5.611357387352e-05,0.0,0.0
1370,Strategy roles,1,5.611357387352e-05,0.0,0.0
1371,app manage maintain,1,5.611357387352e-05,0.0,0.0
1372,digitally enabled,1,5.611357387352e-05,0.0,0.0
1373,world begins,1,5.611357387352e-05,0.0,0.0
1374,“ said,1,5.611357387352e-05,0.0,0.0
1375,need greatly,1,5.611357387352e-05,0.0,0.0
1376,COVID19 recovery digital,1,5.611357387352e-05,0.0,0.0
1377,aftermath companies need,1,5.611357387352e-05,0.0,0.0
1378,Companies need understand,1,5.611357387352e-05,0.0,0.0
1379,Sternfels May 2020,1,5.611357387352e-05,0.0,0.0
1349,creating radical new,1,5.611357387352e-05,0.0,0.0
1348,revamped approach,1,5.611357387352e-05,0.0,0.0
1347,organizations must answer,1,5.611357387352e-05,0.0,0.0
1346,need incorporate new,1,5.611357387352e-05,0.0,0.0
1315,In world fast,1,5.611357387352e-05,0.0,0.0
1316,vaccine yet found,1,5.611357387352e-05,0.0,0.0
1317,digitizing sales channels,1,5.611357387352e-05,0.0,0.0
1318,learning platforms support,1,5.611357387352e-05,0.0,0.0
1319,February With,1,5.611357387352e-05,0.0,0.0
1320,unexpected places premium,1,5.611357387352e-05,0.0,0.0
1321,resilience Successful companies,1,5.611357387352e-05,0.0,0.0
1322,important questions growth,1,5.611357387352e-05,0.0,0.0
1323,Now leaders,1,5.611357387352e-05,0.0,0.0
1324,Taking action,1,5.611357387352e-05,0.0,0.0
1325,regarded best team,1,5.611357387352e-05,0.0,0.0
1326,The result,1,5.611357387352e-05,0.0,0.0
1327,revenue profile position,1,5.611357387352e-05,0.0,0.0
1328,year—almost twice,1,5.611357387352e-05,0.0,0.0
1313,leading retailer exploring,1,5.611357387352e-05,0.0,0.0
1329,1Rapidly recover revenue,1,5.611357387352e-05,0.0,0.0
1332,using advanced,1,5.611357387352e-05,0.0,0.0
1333,leadership test,1,5.611357387352e-05,0.0,0.0
1334,cost pressures successful,1,5.611357387352e-05,0.0,0.0
1335,used done,1,5.611357387352e-05,0.0,0.0
1336,roles much,1,5.611357387352e-05,0.0,0.0
1337,individual institutional experimentation,1,5.611357387352e-05,0.0,0.0
1338,business leaders face,1,5.611357387352e-05,0.0,0.0
1339,internal operations greater,1,5.611357387352e-05,0.0,0.0
1340,fulltime direct,1,5.611357387352e-05,0.0,0.0
1341,profound appreciation matching,1,5.611357387352e-05,0.0,0.0
1342,factors matter,1,5.611357387352e-05,0.0,0.0
1343,track progress Before,1,5.611357387352e-05,0.0,0.0
1344,adoption digital,1,5.611357387352e-05,0.0,0.0
1345,right talent,1,5.611357387352e-05,0.0,0.0
1330,regionalization global value,1,5.611357387352e-05,0.0,0.0
1380,loyal customers developing,1,5.611357387352e-05,0.0,0.0
1244,establishing new digital,1,5.611357387352e-05,0.0,0.0
1242,getting used jumping,1,5.611357387352e-05,0.0,0.0
1143,developed digital collection,1,5.611357387352e-05,0.0,0.0
1144,digital efforts,1,5.611357387352e-05,0.0,0.0
1145,everything Brazil,1,5.611357387352e-05,0.0,0.0
1146,Speed matters,1,5.611357387352e-05,0.0,0.0
1148,sectors exposing points,1,5.611357387352e-05,0.0,0.0
1149,How grow,1,5.611357387352e-05,0.0,0.0
1150,“ Industry,1,5.611357387352e-05,0.0,0.0
1151,rethink revenue profile,1,5.611357387352e-05,0.0,0.0
1152,way next,1,5.611357387352e-05,0.0,0.0
1153,value get,1,5.611357387352e-05,0.0,0.0
1154,team even roster,1,5.611357387352e-05,0.0,0.0
1155,marketing sales leaders,1,5.611357387352e-05,0.0,0.0
1156,We expect trend,1,5.611357387352e-05,0.0,0.0
1157,” heat coronavirus,1,5.611357387352e-05,0.0,0.0
1158,cultivation organizational culture,1,5.611357387352e-05,0.0,0.0
1159,around customer supported,1,5.611357387352e-05,0.0,0.0
1160,patterns changed significantly,1,5.611357387352e-05,0.0,0.0
1161,McKinsey Company All,1,5.611357387352e-05,0.0,0.0
1163,With roads,1,5.611357387352e-05,0.0,0.0
1164,new sources,1,5.611357387352e-05,0.0,0.0
1165,safety adjusting,1,5.611357387352e-05,0.0,0.0
1166,reimagining recover,1,5.611357387352e-05,0.0,0.0
1167,end customers—including,1,5.611357387352e-05,0.0,0.0
1168,come back,1,5.611357387352e-05,0.0,0.0
1169,reacted like startup,1,5.611357387352e-05,0.0,0.0
1170,fast many companies,1,5.611357387352e-05,0.0,0.0
1171,contract employee employer,1,5.611357387352e-05,0.0,0.0
1172,new opportunities quickly,1,5.611357387352e-05,0.0,0.0
1173,build progress,1,5.611357387352e-05,0.0,0.0
1142,much fluid new,1,5.611357387352e-05,0.0,0.0
1141,31 percent traditional,1,5.611357387352e-05,0.0,0.0
1140,performance culture know,1,5.611357387352e-05,0.0,0.0
1139,step game better,1,5.611357387352e-05,0.0,0.0
1108,How ever tell,1,5.611357387352e-05,0.0,0.0
1109,adapted roles,1,5.611357387352e-05,0.0,0.0
1110,selling creating flexible,1,5.611357387352e-05,0.0,0.0
1111,Revenuegrowth management Ecommerce,1,5.611357387352e-05,0.0,0.0
1112,one CEO told,1,5.611357387352e-05,0.0,0.0
1113,successfully navigate recovery,1,5.611357387352e-05,0.0,0.0
1114,decisions strengthen,1,5.611357387352e-05,0.0,0.0
1115,favors action research,1,5.611357387352e-05,0.0,0.0
1116,companies reimagine,1,5.611357387352e-05,0.0,0.0
1117,revenue opportunities,1,5.611357387352e-05,0.0,0.0
1118,developed new,1,5.611357387352e-05,0.0,0.0
1119,operations The coronavirus,1,5.611357387352e-05,0.0,0.0
1120,sales global business,1,5.611357387352e-05,0.0,0.0
1121,routine transactions life,1,5.611357387352e-05,0.0,0.0
1174,mile ”,1,5.611357387352e-05,0.0,0.0
1122,experiences Use,1,5.611357387352e-05,0.0,0.0
1124,customers facing hardship,1,5.611357387352e-05,0.0,0.0
1125,performance As operations,1,5.611357387352e-05,0.0,0.0
1126,support individual institutional,1,5.611357387352e-05,0.0,0.0
1127,model built,1,5.611357387352e-05,0.0,0.0
1128,contactless ” check,1,5.611357387352e-05,0.0,0.0
1129,MaskotGetty Images,1,5.611357387352e-05,0.0,0.0
1130,make “,1,5.611357387352e-05,0.0,0.0
1131,digital approaches,1,5.611357387352e-05,0.0,0.0
1132,orientation leadership,1,5.611357387352e-05,0.0,0.0
1134,In addition,1,5.611357387352e-05,0.0,0.0
1135,As operations,1,5.611357387352e-05,0.0,0.0
1136,round star player,1,5.611357387352e-05,0.0,0.0
1137,Fourth Industrial Revolution,1,5.611357387352e-05,0.0,0.0
